abs_path,file_name,label
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence103_1584.jpg,Jennifer Lawrence103_1584.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence14_1620.jpg,Jennifer Lawrence14_1620.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence181_1652.jpg,Jennifer Lawrence181_1652.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence108_1593.jpg,Jennifer Lawrence108_1593.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence193_1662.jpg,Jennifer Lawrence193_1662.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence229_1694.jpg,Jennifer Lawrence229_1694.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence108_1592.jpg,Jennifer Lawrence108_1592.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence212_1675.jpg,Jennifer Lawrence212_1675.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence35_1716.jpg,Jennifer Lawrence35_1716.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence156_1635.jpg,Jennifer Lawrence156_1635.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence68_1741.jpg,Jennifer Lawrence68_1741.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence247_1706.jpg,Jennifer Lawrence247_1706.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence46_1723.jpg,Jennifer Lawrence46_1723.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence213_1677.jpg,Jennifer Lawrence213_1677.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence180_1651.jpg,Jennifer Lawrence180_1651.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence136_1618.jpg,Jennifer Lawrence136_1618.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence108_1590.jpg,Jennifer Lawrence108_1590.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence132_1612.jpg,Jennifer Lawrence132_1612.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence176_1648.jpg,Jennifer Lawrence176_1648.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence108_1591.jpg,Jennifer Lawrence108_1591.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence133_1613.jpg,Jennifer Lawrence133_1613.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence205_1670.jpg,Jennifer Lawrence205_1670.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence213_1676.jpg,Jennifer Lawrence213_1676.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence29_1710.jpg,Jennifer Lawrence29_1710.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence34_1715.jpg,Jennifer Lawrence34_1715.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence216_1683.jpg,Jennifer Lawrence216_1683.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence107_1588.jpg,Jennifer Lawrence107_1588.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence179_1650.jpg,Jennifer Lawrence179_1650.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence108_1595.jpg,Jennifer Lawrence108_1595.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence228_1693.jpg,Jennifer Lawrence228_1693.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence87_1753.jpg,Jennifer Lawrence87_1753.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence108_1594.jpg,Jennifer Lawrence108_1594.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence140_1621.jpg,Jennifer Lawrence140_1621.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence173_1646.jpg,Jennifer Lawrence173_1646.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence64_1737.jpg,Jennifer Lawrence64_1737.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence102_1583.jpg,Jennifer Lawrence102_1583.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence90_1757.jpg,Jennifer Lawrence90_1757.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence217_1684.jpg,Jennifer Lawrence217_1684.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence94_1761.jpg,Jennifer Lawrence94_1761.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence109_1596.jpg,Jennifer Lawrence109_1596.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence141_1622.jpg,Jennifer Lawrence141_1622.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence249_1708.jpg,Jennifer Lawrence249_1708.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence172_1645.jpg,Jennifer Lawrence172_1645.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence111_1598.jpg,Jennifer Lawrence111_1598.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence47_1724.jpg,Jennifer Lawrence47_1724.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence106_1587.jpg,Jennifer Lawrence106_1587.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence7_1743.jpg,Jennifer Lawrence7_1743.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence70_1744.jpg,Jennifer Lawrence70_1744.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence15_1629.jpg,Jennifer Lawrence15_1629.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence88_1754.jpg,Jennifer Lawrence88_1754.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence10_1582.jpg,Jennifer Lawrence10_1582.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence144_1625.jpg,Jennifer Lawrence144_1625.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence234_1698.jpg,Jennifer Lawrence234_1698.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence235_1699.jpg,Jennifer Lawrence235_1699.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence65_1738.jpg,Jennifer Lawrence65_1738.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence11_1597.jpg,Jennifer Lawrence11_1597.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence8_1752.jpg,Jennifer Lawrence8_1752.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence89_1755.jpg,Jennifer Lawrence89_1755.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence71_1745.jpg,Jennifer Lawrence71_1745.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence223_1689.jpg,Jennifer Lawrence223_1689.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence91_1758.jpg,Jennifer Lawrence91_1758.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence213_1681.jpg,Jennifer Lawrence213_1681.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence19_1659.jpg,Jennifer Lawrence19_1659.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence201_1667.jpg,Jennifer Lawrence201_1667.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence248_1707.jpg,Jennifer Lawrence248_1707.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence158_1636.jpg,Jennifer Lawrence158_1636.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence67_1740.jpg,Jennifer Lawrence67_1740.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence17_1644.jpg,Jennifer Lawrence17_1644.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence178_1649.jpg,Jennifer Lawrence178_1649.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence243_1704.jpg,Jennifer Lawrence243_1704.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence213_1680.jpg,Jennifer Lawrence213_1680.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence139_1619.jpg,Jennifer Lawrence139_1619.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence42_1721.jpg,Jennifer Lawrence42_1721.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence222_1688.jpg,Jennifer Lawrence222_1688.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence74_1748.jpg,Jennifer Lawrence74_1748.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence163_1639.jpg,Jennifer Lawrence163_1639.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence5_1727.jpg,Jennifer Lawrence5_1727.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence31_1712.jpg,Jennifer Lawrence31_1712.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence28_1709.jpg,Jennifer Lawrence28_1709.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence23_1695.jpg,Jennifer Lawrence23_1695.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence227_1692.jpg,Jennifer Lawrence227_1692.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence204_1669.jpg,Jennifer Lawrence204_1669.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence49_1726.jpg,Jennifer Lawrence49_1726.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence108_1589.jpg,Jennifer Lawrence108_1589.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence61_1734.jpg,Jennifer Lawrence61_1734.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence219_1686.jpg,Jennifer Lawrence219_1686.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence50_1728.jpg,Jennifer Lawrence50_1728.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence162_1638.jpg,Jennifer Lawrence162_1638.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence184_1656.jpg,Jennifer Lawrence184_1656.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence153_1632.jpg,Jennifer Lawrence153_1632.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence213_1678.jpg,Jennifer Lawrence213_1678.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence9_1756.jpg,Jennifer Lawrence9_1756.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence197_1664.jpg,Jennifer Lawrence197_1664.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence48_1725.jpg,Jennifer Lawrence48_1725.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence230_1696.jpg,Jennifer Lawrence230_1696.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence218_1685.jpg,Jennifer Lawrence218_1685.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence120_1604.jpg,Jennifer Lawrence120_1604.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence213_1679.jpg,Jennifer Lawrence213_1679.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence4_1719.jpg,Jennifer Lawrence4_1719.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence126_1606.jpg,Jennifer Lawrence126_1606.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence113_1599.jpg,Jennifer Lawrence113_1599.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence142_1623.jpg,Jennifer Lawrence142_1623.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence202_1668.jpg,Jennifer Lawrence202_1668.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence220_1687.jpg,Jennifer Lawrence220_1687.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence126_1607.jpg,Jennifer Lawrence126_1607.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence183_1654.jpg,Jennifer Lawrence183_1654.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence167_1641.jpg,Jennifer Lawrence167_1641.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence96_1762.jpg,Jennifer Lawrence96_1762.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence39_1718.jpg,Jennifer Lawrence39_1718.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence210_1673.jpg,Jennifer Lawrence210_1673.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence183_1655.jpg,Jennifer Lawrence183_1655.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence154_1633.jpg,Jennifer Lawrence154_1633.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence215_1682.jpg,Jennifer Lawrence215_1682.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence58_1732.jpg,Jennifer Lawrence58_1732.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence20_1666.jpg,Jennifer Lawrence20_1666.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence21_1672.jpg,Jennifer Lawrence21_1672.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence16_1637.jpg,Jennifer Lawrence16_1637.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence118_1601.jpg,Jennifer Lawrence118_1601.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence191_1661.jpg,Jennifer Lawrence191_1661.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence143_1624.jpg,Jennifer Lawrence143_1624.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence190_1660.jpg,Jennifer Lawrence190_1660.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence128_1608.jpg,Jennifer Lawrence128_1608.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence45_1722.jpg,Jennifer Lawrence45_1722.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence59_1733.jpg,Jennifer Lawrence59_1733.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence148_1627.jpg,Jennifer Lawrence148_1627.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence244_1705.jpg,Jennifer Lawrence244_1705.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence155_1634.jpg,Jennifer Lawrence155_1634.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence211_1674.jpg,Jennifer Lawrence211_1674.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence37_1717.jpg,Jennifer Lawrence37_1717.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence119_1602.jpg,Jennifer Lawrence119_1602.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence131_1610.jpg,Jennifer Lawrence131_1610.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence182_1653.jpg,Jennifer Lawrence182_1653.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Jennifer Lawrence/Jennifer Lawrence12_1603.jpg,Jennifer Lawrence12_1603.jpg,Jennifer Lawrence
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Bobby Morley/Bobby Morley213_319.jpg,Bobby Morley213_319.jpg,Bobby Morley
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Bobby Morley/Bobby Morley107_251.jpg,Bobby Morley107_251.jpg,Bobby Morley
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Bobby Morley/Bobby Morley69_368.jpg,Bobby Morley69_368.jpg,Bobby Morley
